Source file,Ni_foil_CP 10 mA cm2.txt
Reference electrode potential (V vs. RHE),
Working area (cm^2),2
Solution resistance (ohm),,Compensation level (%),

Mode,Current (A),Time (s),Current density (mA/cm^2),Time (sec),Original Potential (V),Potential / V
Chronopotentiometry,0.02,1800,10,431.3,0.8119,0.8119
Chronopotentiometry,0.02,1800,10,431.4,0.8119,0.8119
Chronopotentiometry,0.02,1800,10,431.5,0.8119,0.8119
Chronopotentiometry,0.02,1800,10,431.6,0.812,0.812
Chronopotentiometry,0.02,1800,10,431.7,0.812,0.812
Chronopotentiometry,0.02,1800,10,431.8,0.8119,0.8119
Chronopotentiometry,0.02,1800,10,431.9,0.8119,0.8119
Chronopotentiometry,0.02,1800,10,432.0,0.812,0.812
Chronopotentiometry,0.02,1800,10,432.1,0.812,0.812
Chronopotentiometry,0.02,1800,10,432.2,0.812,0.812
Chronopotentiometry,0.02,1800,10,432.3,0.8119,0.8119
Chronopotentiometry,0.02,1800,10,432.4,0.8119,0.8119
Chronopotentiometry,0.02,1800,10,432.5,0.812,0.812
Chronopotentiometry,0.02,1800,10,432.6,0.812,0.812
Chronopotentiometry,0.02,1800,10,432.7,0.812,0.812
Chronopotentiometry,0.02,1800,10,432.8,0.812,0.812
Chronopotentiometry,0.02,1800,10,432.9,0.812,0.812
Chronopotentiometry,0.02,1800,10,433.0,0.812,0.812
Chronopotentiometry,0.02,1800,10,433.1,0.812,0.812
Chronopotentiometry,0.02,1800,10,433.2,0.812,0.812
Chronopotentiometry,0.02,1800,10,433.3,0.8119,0.8119
Chronopotentiometry,0.02,1800,10,433.4,0.812,0.812
Chronopotentiometry,0.02,1800,10,433.5,0.812,0.812
Chronopotentiometry,0.02,1800,10,433.6,0.812,0.812
Chronopotentiometry,0.02,1800,10,433.7,0.812,0.812
Chronopotentiometry,0.02,1800,10,433.8,0.812,0.812
Chronopotentiometry,0.02,1800,10,433.9,0.812,0.812
Chronopotentiometry,0.02,1800,10,434.0,0.8121,0.8121
Chronopotentiometry,0.02,1800,10,434.1,0.8121,0.8121
Chronopotentiometry,0.02,1800,10,434.2,0.812,0.812
Chronopotentiometry,0.02,1800,10,434.3,0.812,0.812
Chronopotentiometry,0.02,1800,10,434.4,0.812,0.812
Chronopotentiometry,0.02,1800,10,434.5,0.812,0.812
Chronopotentiometry,0.02,1800,10,434.6,0.8121,0.8121
Chronopotentiometry,0.02,1800,10,434.7,0.8121,0.8121
Chronopotentiometry,0.02,1800,10,434.8,0.8121,0.8121
Chronopotentiometry,0.02,1800,10,434.9,0.812,0.812
Chronopotentiometry,0.02,1800,10,435.0,0.812,0.812
Chronopotentiometry,0.02,1800,10,435.1,0.8121,0.8121
Chronopotentiometry,0.02,1800,10,435.2,0.8121,0.8121
Chronopotentiometry,0.02,1800,10,435.3,0.8121,0.8121
Chronopotentiometry,0.02,1800,10,435.4,0.8121,0.8121
Chronopotentiometry,0.02,1800,10,435.5,0.8121,0.8121
Chronopotentiometry,0.02,1800,10,435.6,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,435.7,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,435.8,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,435.9,0.8121,0.8121
Chronopotentiometry,0.02,1800,10,436.0,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,436.1,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,436.2,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,436.3,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,436.4,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,436.5,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,436.6,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,436.7,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,436.8,0.8121,0.8121
Chronopotentiometry,0.02,1800,10,436.9,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,437.0,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,437.1,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,437.2,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,437.3,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,437.4,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,437.5,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,437.6,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,437.7,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,437.8,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,437.9,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,438.0,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,438.1,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,438.2,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,438.3,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,438.4,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,438.5,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,438.6,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,438.7,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,438.8,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,438.9,0.8122,0.8122
Chronopotentiometry,0.02,1800,10,439.0,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,439.1,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,439.2,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,439.3,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,439.4,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,439.5,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,439.6,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,439.7,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,439.8,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,439.9,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,440.0,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,440.1,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,440.2,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,440.3,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,440.4,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,440.5,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,440.6,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,440.7,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,440.8,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,440.9,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,441.0,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,441.1,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,441.2,0.8123,0.8123
Chronopotentiometry,0.02,1800,10,441.3,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,441.4,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,441.5,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,441.6,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,441.7,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,441.8,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,441.9,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,442.0,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,442.1,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,442.2,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,442.3,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,442.4,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,442.5,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,442.6,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,442.7,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,442.8,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,442.9,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,443.0,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,443.1,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,443.2,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,443.3,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,443.4,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,443.5,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,443.6,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,443.7,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,443.8,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,443.9,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,444.0,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,444.1,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,444.2,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,444.3,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,444.4,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,444.5,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,444.6,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,444.7,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,444.8,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,444.9,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,445.0,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,445.1,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,445.2,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,445.3,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,445.4,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,445.5,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,445.6,0.8124,0.8124
Chronopotentiometry,0.02,1800,10,445.7,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,445.8,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,445.9,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,446.0,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,446.1,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,446.2,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,446.3,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,446.4,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,446.5,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,446.6,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,446.7,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,446.8,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,446.9,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,447.0,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,447.1,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,447.2,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,447.3,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,447.4,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,447.5,0.8125,0.8125
Chronopotentiometry,0.02,1800,10,447.6,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,447.7,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,447.8,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,447.9,0.8126,0.8126
Chronopotentiometry,0.02,1800,10,448.0,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,448.1,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,448.2,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,448.3,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,448.4,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,448.5,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,448.6,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,448.7,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,448.8,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,448.9,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,449.0,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,449.1,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,449.2,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,449.3,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,449.4,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,449.5,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,449.6,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,449.7,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,449.8,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,449.9,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,450.0,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,450.1,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,450.2,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,450.3,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,450.4,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,450.5,0.8129,0.8129
Chronopotentiometry,0.02,1800,10,450.6,0.8129,0.8129
Chronopotentiometry,0.02,1800,10,450.7,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,450.8,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,450.9,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,451.0,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,451.1,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,451.2,0.8127,0.8127
Chronopotentiometry,0.02,1800,10,451.3,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,451.4,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,451.5,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,451.6,0.8129,0.8129
Chronopotentiometry,0.02,1800,10,451.7,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,451.8,0.8129,0.8129
Chronopotentiometry,0.02,1800,10,451.9,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,452.0,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,452.1,0.8129,0.8129
Chronopotentiometry,0.02,1800,10,452.2,0.8129,0.8129
Chronopotentiometry,0.02,1800,10,452.3,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,452.4,0.8128,0.8128
Chronopotentiometry,0.02,1800,10,452.5,0.8129,0.8129
Chronopotentiometry,0.02,1800,10,452.6,0.8129,0.8129
Chronopotentiometry,0.02,1800,10,452.7,0.8129,0.8129
Chronopotentiometry,0.02,1800,10,452.8,0.8129,0.8129
Chronopotentiometry,0.02,1800,10,452.9,0.813,0.813
Chronopotentiometry,0.02,1800,10,453.0,0.813,0.813
Chronopotentiometry,0.02,1800,10,453.1,0.8129,0.8129
Chronopotentiometry,0.02,1800,10,453.2,0.813,0.813
Chronopotentiometry,0.02,1800,10,453.3,0.813,0.813
Chronopotentiometry,0.02,1800,10,453.4,0.813,0.813
Chronopotentiometry,0.02,1800,10,453.5,0.8131,0.8131
Chronopotentiometry,0.02,1800,10,453.6,0.813,0.813
Chronopotentiometry,0.02,1800,10,453.7,0.813,0.813
Chronopotentiometry,0.02,1800,10,453.8,0.813,0.813
Chronopotentiometry,0.02,1800,10,453.9,0.813,0.813
Chronopotentiometry,0.02,1800,10,454.0,0.813,0.813
Chronopotentiometry,0.02,1800,10,454.1,0.813,0.813
Chronopotentiometry,0.02,1800,10,454.2,0.813,0.813
Chronopotentiometry,0.02,1800,10,454.3,0.813,0.813
Chronopotentiometry,0.02,1800,10,454.4,0.813,0.813
Chronopotentiometry,0.02,1800,10,454.5,0.8131,0.8131
Chronopotentiometry,0.02,1800,10,454.6,0.8131,0.8131
Chronopotentiometry,0.02,1800,10,454.7,0.8131,0.8131
Chronopotentiometry,0.02,1800,10,454.8,0.813,0.813
Chronopotentiometry,0.02,1800,10,454.9,0.8131,0.8131
Chronopotentiometry,0.02,1800,10,455.0,0.8131,0.8131
Chronopotentiometry,0.02,1800,10,455.1,0.8131,0.8131
Chronopotentiometry,0.02,1800,10,455.2,0.8131,0.8131
Chronopotentiometry,0.02,1800,10,455.3,0.8131,0.8131
Chronopotentiometry,0.02,1800,10,455.4,0.8131,0.8131
Chronopotentiometry,0.02,1800,10,455.5,0.8131,0.8131
Chronopotentiometry,0.02,1800,10,455.6,0.8132,0.8132
Chronopotentiometry,0.02,1800,10,455.7,0.8132,0.8132
Chronopotentiometry,0.02,1800,10,455.8,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,455.9,0.8132,0.8132
Chronopotentiometry,0.02,1800,10,456.0,0.8131,0.8131
Chronopotentiometry,0.02,1800,10,456.1,0.8132,0.8132
Chronopotentiometry,0.02,1800,10,456.2,0.8132,0.8132
Chronopotentiometry,0.02,1800,10,456.3,0.8132,0.8132
Chronopotentiometry,0.02,1800,10,456.4,0.8132,0.8132
Chronopotentiometry,0.02,1800,10,456.5,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,456.6,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,456.7,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,456.8,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,456.9,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,457.0,0.8132,0.8132
Chronopotentiometry,0.02,1800,10,457.1,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,457.2,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,457.3,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,457.4,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,457.5,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,457.6,0.8132,0.8132
Chronopotentiometry,0.02,1800,10,457.7,0.8131,0.8131
Chronopotentiometry,0.02,1800,10,457.8,0.8132,0.8132
Chronopotentiometry,0.02,1800,10,457.9,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,458.0,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,458.1,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,458.2,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,458.3,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,458.4,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,458.5,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,458.6,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,458.7,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,458.8,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,458.9,0.8134,0.8134
Chronopotentiometry,0.02,1800,10,459.0,0.8134,0.8134
Chronopotentiometry,0.02,1800,10,459.1,0.8134,0.8134
Chronopotentiometry,0.02,1800,10,459.2,0.8134,0.8134
Chronopotentiometry,0.02,1800,10,459.3,0.8134,0.8134
Chronopotentiometry,0.02,1800,10,459.4,0.8134,0.8134
Chronopotentiometry,0.02,1800,10,459.5,0.8134,0.8134
Chronopotentiometry,0.02,1800,10,459.6,0.8134,0.8134
Chronopotentiometry,0.02,1800,10,459.7,0.8133,0.8133
Chronopotentiometry,0.02,1800,10,459.8,0.8134,0.8134
Chronopotentiometry,0.02,1800,10,459.9,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,460.0,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,460.1,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,460.2,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,460.3,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,460.4,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,460.5,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,460.6,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,460.7,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,460.8,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,460.9,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,461.0,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,461.1,0.8136,0.8136
Chronopotentiometry,0.02,1800,10,461.2,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,461.3,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,461.4,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,461.5,0.8134,0.8134
Chronopotentiometry,0.02,1800,10,461.6,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,461.7,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,461.8,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,461.9,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,462.0,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,462.1,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,462.2,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,462.3,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,462.4,0.8136,0.8136
Chronopotentiometry,0.02,1800,10,462.5,0.8135,0.8135
Chronopotentiometry,0.02,1800,10,462.6,0.8136,0.8136
